Population,Children,Age,Income,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Tenure,MonthlyCharge,Bandwidth_GB_Year,Contract_One year,Contract_Two Year,OnlineSecurity_Yes,TechSupport_Yes,InternetService_Fiber Optic,InternetService_None,PaymentMethod_Credit Card (automatic),PaymentMethod_Electronic Check,PaymentMethod_Mailed Check
188,5,30,71530.36,0.8139003149301689,13,0,1,0.5705861890397271,-0.5277647058207883,0.5564614825552261,0,1,0,0,1,0,1,0,0
245,0,69,2353.03,-0.016953412368681028,10,0,2,1.2247193780867944,-0.06241399879220118,1.0484983042332674,0,1,0,0,1,0,0,0,0
2082,0,33,47612.31,1.2039139413559412,11,1,0,1.1007339692195253,-0.2948378441125705,1.0225950897010077,0,0,0,0,0,1,0,0,0
3014,0,52,44909.71,0.6739815865058106,10,0,1,0.7147427360795283,-0.9935206204951417,0.7851686520697684,0,1,0,0,0,0,1,0,0
2989,4,84,20459.07,0.08575368190051083,11,0,1,1.3489097658967952,1.3979007946207522,1.402557385221779,1,0,1,0,0,1,1,0,0
24628,1,51,23882.77,2.2095625800537855,4,0,0,0.7721133922685329,0.5207939136651571,0.7353421692531923,0,1,1,0,1,0,0,1,0
253,0,56,61449.42,-1.3715527331241726,14,0,0,0.26617770967654897,1.6299008020587678,0.2493405654032269,0,0,0,1,1,0,0,0,0
2738,1,30,80803.99,0.5287030816311706,16,0,0,0.2810969242739729,1.1030353825995658,0.3254179252138828,0,0,1,1,1,0,1,0,0
19527,4,78,44220.48,-1.786451852014026,9,2,0,1.3404980654461904,0.4621622303463757,1.2662254026887891,0,0,0,0,1,0,0,1,0
453,3,76,38126.77,-0.11478226997776346,12,1,1,1.4151410339847847,0.5789155942573697,1.5957991294958163,0,1,1,0,0,0,0,1,0
588,1,88,16493.86,-0.6419063707968583,14,1,1,0.9743920588907093,-1.4012200604053366,0.6633468764584448,0,0,0,0,1,0,0,0,1
2305,2,41,24620.49,-0.09039007856879265,10,0,1,0.6701393937792014,0.17053149315260288,0.5899482154458635,0,0,0,0,1,0,1,0,0
19443,4,42,50973.42,-0.6805716972983521,11,1,1,0.533060671302527,0.28769006470936315,0.5641778720079395,0,0,1,0,1,0,0,0,1
6521,4,61,41312.43,1.5721625069237333,13,1,1,1.0911260540164134,-1.0518216171145036,0.9944829694203191,0,0,0,0,0,1,0,1,0
3109,4,22,82714.05,-0.5947988083229233,15,1,1,1.0346252346692573,0.22865084496524204,1.2402524489997964,0,1,0,0,0,0,0,0,0
33000,2,25,54215.43,-1.5388190908183315,9,1,0,0.8998190554893946,-0.5263977122112187,0.8849971899758852,0,0,1,0,0,1,0,0,1
2209,5,32,76110.3,0.44178733373991647,11,1,1,1.047820659560097,-1.8669750435678607,1.0657501167381094,0,1,0,0,0,0,0,0,0
6454,0,35,42072.37,0.6385163321758556,17,0,1,0.6635229609321853,-0.9935206204951417,0.7598916937280215,0,0,0,0,0,0,0,0,1
53879,1,82,32833.84,2.607325199892943,10,0,0,1.039207383876142,-0.061729337597630315,0.8469667189843096,1,0,1,0,1,0,0,1,0
347,1,56,52119.38,-1.8509445802830584,12,0,0,0.6833639392947461,-0.5281699134665545,0.7345716919026238,0,1,0,0,0,0,0,0,0
2529,1,36,58937.05,1.0684812954150478,11,2,0,0.27911445265442125,0.4075872810444089,0.506446419417218,0,0,1,0,0,0,0,1,0
924,4,79,75907.67,2.0138484107639183,8,2,0,0.42811750366304263,2.6785129834749006,0.5251688983140225,0,0,0,1,1,0,0,0,0
19237,0,55,66342.21,0.18200451379106472,10,0,0,1.2129659914037674,-0.7605751285503369,1.2742361964266244,1,0,0,0,0,0,1,0,0
628,2,71,27757.33,0.059905781928366264,9,0,0,0.7520859662698716,1.456285627304756,0.7886824254777803,0,1,1,1,1,0,0,0,1
244,3,55,81140.88,0.8081440158334082,15,0,1,0.46886406504460026,-0.5283305992571172,0.5451248527648266,0,0,0,0,0,0,0,0,0
29114,3,53,72581.13,0.574427519348406,11,1,0,1.3967988223197219,-0.6435795715637128,1.538573602812537,0,0,1,1,0,0,0,1,0
426,7,46,19590.84,0.20850096351550101,12,0,0,0.6892334470275664,-1.1099083660131157,0.53013882355733,0,0,0,1,1,0,0,1,0
4988,1,22,8977.52,1.6941066621615337,12,0,1,1.3654998236104308,-0.5864499510697564,1.221472339757603,0,0,0,0,1,0,0,0,1
1851,5,30,68520.49,0.27372221813840214,12,0,1,0.9896410551081734,0.17053149315260288,0.9278411454936257,0,0,0,0,1,0,0,1,0
209,0,33,4222.75,-0.381613784021983,12,0,1,0.9801102906510343,-0.003915055909102388,1.0723115150461933,0,0,0,1,0,0,0,1,0
982,5,20,6416.11,1.1976468673247331,10,0,0,0.8539548279583187,-0.12036102091641107,0.7782524353859204,0,0,0,0,1,0,0,1,0
1703,10,67,45924.54,1.6726104302164202,14,1,1,0.5117587452355922,1.9214477031878996,0.8763448063384777,1,0,0,0,0,0,0,1,0
680,1,37,50835.25,0.7878743158032503,14,1,3,0.7177028286713315,0.8728331929921934,0.9483972672753088,0,0,0,0,0,0,0,0,0
3628,8,51,11712.45,0.6171746768556412,10,1,0,1.0580019106989662,0.3500431377863924,1.1486019762076929,0,0,0,0,0,1,1,0,0
10512,1,84,1628.25,0.39678537372601086,14,2,0,1.157868256701506,-1.5756968836014962,0.9624047960685996,0,0,0,0,0,1,0,0,1
834,1,18,38479.29,-0.6089287920193446,13,0,0,1.2840626729571387,-0.9935206204951417,1.4147420514502524,0,0,0,0,0,0,0,1,0
78900,2,32,78103.68,-0.523936178963512,9,0,1,1.2974055919211613,0.17053149315260288,1.2253767902805819,0,0,0,0,1,0,0,1,0
3250,2,30,2534.94,0.9105342280215585,13,3,1,0.9834739118994684,-1.050701474139712,0.8574181900891891,0,0,0,1,0,1,0,1,0
2308,1,81,10667.51,0.37056111327585267,15,3,1,1.2955448974594683,0.17053149315260288,1.1359250520184292,0,0,0,0,1,0,0,0,0
72061,8,39,57201.39,-2.7284192897235546,17,0,0,1.3032005962375273,-0.295140585457109,1.2741988545182024,0,0,0,1,1,0,0,1,0
2617,4,73,31854.01,0.3548715858486629,10,0,1,0.9483064083835399,-0.5853507671111255,0.8178267880611481,0,0,0,1,0,1,0,0,1
426,3,62,3167.88,1.161791811071121,16,1,0,0.19623602017317957,-0.3526055502096308,0.03089452572330166,0,0,0,0,1,0,0,0,1
6376,7,48,31739.83,-1.6201569748037397,13,0,0,0.8841321153315563,-1.109992202077757,0.9405515130666017,1,0,0,0,0,0,0,0,1
53,3,65,109653.3,-0.7593896462617751,8,0,1,1.4081691026024048,-0.23686054785390712,1.4698559268249378,0,0,0,1,0,0,0,0,1
897,0,20,34252.86,1.8603034168186232,9,1,1,0.846328249804965,-0.17782365688935944,0.789280482232774,0,0,1,1,1,0,1,0,0
52254,2,89,37475.23,0.3946246613388438,13,1,1,1.4010360623093168,0.6944067596395954,1.2856149727516863,0,0,0,0,1,0,1,0,0
2121,0,86,32889.88,-0.29030805998361425,10,2,0,0.5307862370560592,1.3359808745443706,0.4368026198024404,0,0,1,1,1,0,1,0,0
749,0,19,54808.33,-1.076132608341131,5,0,1,0.8962614228062347,0.34564873073143965,1.0880218836465976,1,0,1,1,0,0,0,1,0
3852,0,60,6362.26,0.4992192706125021,16,0,0,1.2125541425686486,-0.8188737963901257,1.043490479234182,1,0,0,0,0,1,0,0,1
38177,0,81,65442.86,0.47766255216199405,15,1,0,1.0077555964346308,0.2880486967636624,0.9159041570842468,0,0,1,1,0,1,1,0,0
6513,0,79,68626.5,0.09883892923430337,12,1,0,0.8233634226103749,0.5789155942573697,0.9246392192827997,0,1,1,0,0,0,0,1,0
2892,3,52,62132.48,-1.6516247431993651,10,2,0,1.3740257374202698,-0.23659273820296906,1.471409740388129,0,0,1,0,0,0,0,0,0
5385,3,59,35848.61,0.9533183495043133,12,2,2,1.096818190671483,0.8147138411795543,1.087213426913147,0,0,0,0,1,0,0,0,1
1327,1,79,35666.27,0.08939631366985623,18,1,0,1.2902517511818554,-1.8669750435678607,1.2169030354071049,0,0,0,0,0,0,0,0,1
2328,2,32,84314.93,-0.16236868395274232,11,1,1,1.404751400193803,0.8728331929921934,1.6296525337600498,0,1,0,0,0,0,0,0,0
130,1,29,40364.46,-0.18736540437952243,14,1,0,1.0568113687954275,-0.0038871105542223226,1.0051746228710883,0,1,0,0,1,0,1,0,0
1370,0,52,69425.74,-0.4312957193727591,17,2,1,1.393343679107928,-1.2833814852131522,1.2727064499268268,0,1,1,0,0,1,0,0,1
0,0,80,96190.74,-0.12632007088186645,10,2,0,1.090315971183701,0.3489579265052009,1.1746875706726885,0,0,0,0,0,0,0,1,0
3263,4,50,107720.5,0.2008057358846883,13,1,0,0.9040464625407776,-1.8669750435678607,0.8821050603355013,1,0,0,0,0,0,0,1,0
16382,3,85,77478.63,1.5777776708412388,16,1,1,0.5887722082631884,0.5200929510135721,0.5351841218037972,0,0,1,0,1,0,0,1,0
69,0,25,73082.67,1.0566595439717297,11,0,0,0.9275343264102703,0.22865084496524204,1.0355640797012455,0,0,0,0,0,0,0,0,0
3353,3,41,18621.61,1.411530510762986,13,0,0,0.9576310593281542,0.5207939136651571,0.924803824981499,0,1,1,0,1,0,1,0,0
1775,1,52,65707.03,0.8253658680639393,13,2,2,1.3010222222335943,-0.29397386689085003,1.1475167146096288,0,1,1,0,1,0,0,0,0
639,1,57,15846.96,0.5227754041024573,11,2,0,1.2113136795941868,0.349721766205267,1.156004126904336,0,1,0,1,0,1,0,1,0
1360,2,44,9669.27,-0.1773380859295906,14,0,1,1.3758077683762648,0.5200929510135721,1.3629463578583454,0,0,1,0,1,0,0,0,1
2439,2,74,16107.44,0.2157358216330294,12,3,0,0.6144600029626952,-0.7601885511411577,0.5346931099614229,1,0,0,0,0,1,0,0,0
21301,1,82,80905.43,1.2984039438672172,11,0,0,1.2715177347480293,-0.993574182425329,1.3013165517096312,0,0,1,0,0,0,1,0,0
6846,3,40,19425.75,-0.18272508130730056,13,1,0,1.2515931764106651,-0.5275644307774783,1.1564472682130948,0,1,0,1,0,1,0,0,1
558,5,41,70972.38,0.4623225023215311,10,0,2,0.8641761672298993,-0.5275644307774783,0.8366606359884254,1,0,0,1,0,1,1,0,0
56765,10,85,52397.9,-2.0837050539466784,15,2,0,1.2884379522716358,0.6372794679252125,1.5361443807654316,0,0,1,1,0,0,0,1,0
227,2,82,11807.8,1.547947742597254,8,2,0,0.638265546374428,-0.23701890486489635,0.6604636357655873,1,0,0,1,0,0,0,1,0
265,3,42,29552.09,-0.509956067386014,10,1,0,1.295714704738594,-1.8669750435678607,1.3060099764103033,0,1,0,0,0,0,1,0,0
332,2,88,23239.53,-0.7067250541227419,18,1,0,1.0504203371474297,-0.06241399879220118,0.8968850113942594,0,0,0,0,1,0,0,0,1
1618,0,65,65242.66,-0.4875895018354942,20,2,1,0.873983766716705,-0.4691330225020069,0.7472042592186466,0,0,1,0,1,0,0,1,0
302,1,50,72431.08,0.6934918448571205,14,1,2,0.7123219423296714,0.0584124005926196,0.6697856096703257,0,0,0,0,0,1,0,0,1
22447,8,83,36319.34,1.6275614251427628,13,1,0,1.0947926053997699,0.4621622303463757,1.0714615831169403,0,0,0,0,1,0,0,0,1
207,2,31,7108.46,-0.1292425772008698,17,0,0,1.2020415970500147,-0.527138264115551,1.1667403989910101,0,0,1,0,0,1,0,1,0
17398,1,62,26974.35,0.8835337240854975,14,1,0,0.6488227183049483,0.054742243984985645,0.5855620749432121,0,0,1,0,1,0,0,0,0
241,1,89,26110.4,0.17196039353407816,12,0,0,1.3961059783656928,-0.5281699134665545,1.4132649489916713,0,0,0,0,0,0,0,0,1
260,1,62,35176.64,0.6915293937931923,14,0,0,1.3727633394297956,-0.17822886453512635,1.4454920488246195,0,0,1,1,0,0,0,1,0
21204,3,62,27568.88,-0.21527152571580385,6,3,0,1.257175259795744,-1.3425883770865557,1.0453231537802548,0,0,1,0,1,0,0,1,0
9110,1,72,46457.36,-0.24181300428314506,7,2,0,0.8278037505930451,0.5200929510135721,0.7419765004970857,0,1,1,0,1,0,0,0,0
121,3,54,2584.6,0.8655020247549553,8,0,0,1.0440622080234494,1.1645710540463416,1.2774433221958215,1,0,1,0,0,0,0,1,0
27998,1,79,41295.47,0.034904693031751755,16,2,0,1.3856622634145441,-1.2843875179888486,1.176206645767659,1,0,0,1,0,1,0,0,0
293,2,49,67763.0,-0.8965189386789991,9,1,0,1.267620865696549,-1.0518216171145036,1.180837245598469,0,0,0,0,0,1,0,0,1
16501,0,66,71013.32,0.06689197330149271,9,0,0,0.8125248773710132,-0.4110136706893677,0.9170069613570679,0,0,1,0,0,0,0,0,0
9026,4,32,36339.45,-1.2867607336445666,12,2,0,0.5798737773710799,-1.1089069907965659,0.5080214828917764,1,0,0,0,0,1,0,0,1
2717,0,81,100608.2,-0.09970197607435824,16,1,0,0.18147148525763201,0.461840858765251,-0.018428235575259633,0,0,0,1,1,0,0,1,0
332,2,45,13471.14,1.2870022376002532,16,1,1,1.2858386528742343,-0.7600511531463281,1.3469491124799153,0,0,1,1,0,0,1,0,0
568,2,37,35274.36,-0.9644970338033496,8,0,2,1.16613624497824,-0.06241399879220118,1.0666026328872287,0,0,0,0,1,0,0,1,0
722,1,46,22487.36,-0.1250054974979472,9,0,0,0.6535198372509294,-0.5853507671111255,0.48614098114899523,1,0,0,1,0,1,1,0,0
802,0,46,57318.2,-1.9011974410375352,11,0,0,1.2033032386606262,-0.8186828364651095,1.2010249812780558,1,0,0,1,0,0,0,1,0
9301,1,82,29701.43,0.47053186524820123,12,0,0,0.5204646774527003,1.863326022595687,0.5034409790348523,0,0,0,0,1,0,0,1,0
4971,3,62,80719.57,0.35863183026738726,5,2,1,0.0868960163931176,0.8739207330529584,0.163366524437042,0,0,0,0,0,1,0,1,0
26935,0,61,6998.45,1.831555524948928,9,1,0,1.0681116839408313,-0.7026444078831412,1.138954219447302,0,1,1,0,0,0,0,1,0
3139,1,83,26545.33,-1.8555008943200098,11,2,0,0.7954265323897934,-1.2851513576889144,0.7937760216815132,0,1,0,0,0,0,0,0,0
41839,2,75,22189.51,-0.3212049029755386,9,1,0,1.065647398348882,0.3489579265052009,1.1859067898405002,0,0,0,0,0,0,0,1,0
19866,3,36,36690.66,0.016167317804934602,15,1,2,1.162262823702496,-1.0514396972644708,1.0308664814420152,0,0,0,1,0,1,0,0,0
873,3,66,27129.17,-0.13407175258438073,12,3,1,0.601691932694155,-0.527243059196353,0.5083044025688304,0,0,0,0,0,1,1,0,0
12645,2,47,8244.17,-2.526714268110451,17,0,0,1.0306410037436606,-1.2254344630889422,0.979243519174439,0,1,1,0,0,1,0,0,1
1154,1,38,26759.89,-0.07338664982996591,13,1,0,1.1539607983319506,2.095570551888906,1.2016075775613018,0,1,0,0,1,0,1,0,0
3139,1,60,49740.72,-1.865020126124624,11,0,0,0.6188976836158466,0.0584124005926196,0.5621527767343576,0,0,0,0,0,1,1,0,0
116,0,36,21749.65,-1.6646713463769331,7,0,0,1.2433735964451293,-1.0517866854209033,1.2281875643595785,0,1,0,1,0,0,0,0,0
700,2,83,69131.11,-1.107811743469498,14,0,3,0.8294386656657888,0.22889536682044626,0.6872653337097432,0,0,0,1,1,0,0,0,0
360,3,74,40818.2,0.031997980411379474,10,0,1,1.3519012482528916,-0.8193954430145611,1.1585571338609988,1,0,0,0,1,0,0,0,0
3345,7,72,22300.51,-0.5288836390686847,19,1,0,0.27292234891025474,-0.3526055502096308,0.14827554075722058,0,0,0,0,1,0,0,0,0
65665,4,39,4003.56,-0.6247258510116812,11,0,0,1.1495862753973156,-0.7601559482271301,1.2260144651808702,0,0,0,1,0,0,0,0,1
9400,4,51,32964.97,0.20054362769464296,12,4,0,0.9165168973334328,-0.29413921024055895,0.8487086703435902,1,0,0,0,0,1,0,0,0
338,1,53,46153.23,0.6656781334596371,17,0,0,0.5130071501986101,-1.0512766826943347,0.29479797445979194,0,1,1,1,1,0,0,0,0
51097,2,39,135166.6,0.3232808282254004,12,3,1,0.982294337503936,-0.6442362874034037,0.7917158840753593,0,0,0,0,1,0,0,1,0
276,1,34,27296.2,1.426097677478957,12,0,1,0.9575304608064448,-0.7605099227222823,0.8837835969436718,0,0,0,1,0,1,0,0,0
37492,1,46,30286.85,1.5958799377614084,21,0,0,1.3320564879910182,-1.0509553111132093,1.192018903654508,0,1,1,0,1,0,1,0,0
7244,3,44,23083.74,0.5257728464809223,9,2,0,1.111058932532265,0.22865084496524204,1.268938611599194,1,0,0,0,0,0,0,0,1
2613,4,56,5896.69,0.06677436065211315,15,1,1,0.9029247512047245,1.9211263316067744,1.1591703614098274,0,0,0,1,0,0,0,0,0
17600,0,46,80782.53,0.5362538137213175,13,0,0,1.3991190175478696,0.4621622303463757,1.2783518203177495,1,0,0,0,1,0,0,0,1
1629,3,43,27476.28,-0.204653455729847,15,2,0,0.9089149015256096,-0.5856069328641963,0.7991188612464272,0,0,1,0,1,0,0,1,0
6359,0,42,24214.43,-0.16941905822881603,8,2,1,1.121193666309592,-0.7600511531463281,1.1600311995065766,0,0,1,1,0,0,0,0,0
1114,1,46,59939.02,-2.0674489695856217,10,0,0,0.16358650521943638,-0.3526055502096308,0.03200960950235066,0,0,0,0,1,0,0,1,0
180,0,25,50315.17,0.5105000038686758,11,1,0,1.2816475520562505,-1.0509553111132093,1.159459474153545,0,0,1,0,1,0,0,0,0
664,1,72,44435.09,-0.3735045598653554,18,2,1,1.233591335683717,0.17053149315260288,1.0503459962681183,0,1,0,0,1,0,0,1,0
681,4,47,51383.17,-1.4553776205897402,8,0,0,1.2273428816397955,0.5789994303220106,1.2093687156159978,0,0,1,1,1,0,0,0,1
23370,1,65,8935.81,1.0541258314679598,11,2,0,1.1898105564838335,0.5200929510135721,1.1114038217079152,0,0,1,0,1,0,0,1,0
28165,2,59,49954.4,-0.15937056950199507,9,0,0,0.45591521998892853,-0.9935206204951417,0.5462178377343595,1,0,0,0,0,0,0,0,0
285,1,21,50275.96,1.2678515379199036,11,1,0,1.0819644029321631,0.5822876670796121,1.122804533469642,0,1,0,0,0,1,0,1,0
4566,8,51,27251.15,0.345798610039408,10,2,0,0.8942607980699835,0.05442320118343372,0.9285762080032157,0,0,1,1,1,0,1,0,0
1029,0,89,35072.27,2.1191856599093715,11,1,0,1.2777416064464198,0.5789155942573697,1.3978007498716543,0,1,1,0,0,0,0,1,0
400,4,75,41697.74,-0.7667431251371061,12,2,1,1.3891007662693637,0.17053149315260288,1.2422940261686681,1,0,0,0,1,0,0,0,1
0,2,44,6551.34,0.3013679114653442,11,0,0,0.8838836445467328,0.22889536682044626,0.7997619009084456,0,1,0,1,1,0,0,1,0
16249,4,40,32935.41,1.1908118922150945,11,0,0,0.9971110626299944,0.8733431957187622,1.0438323897818,0,0,1,0,1,0,0,0,0
36423,1,26,48000.45,-2.0063811216665126,11,2,0,0.5241527856621374,-0.5274852522719837,0.6095461096909875,0,1,1,0,0,0,1,0,0
6359,1,54,43154.85,-2.929694185076072,14,0,0,1.4156005347512395,1.1646548901109832,1.4190008874338211,1,0,1,1,1,0,0,0,0
5394,0,36,4959.61,0.5121600224056282,15,1,0,1.2314144744395081,2.2713887521193277,1.553432507806003,0,0,1,1,0,0,0,0,0
5211,9,89,13473.99,-0.4768964957900757,10,0,0,1.1574072431753262,0.8728331929921934,1.419040735307887,1,0,0,0,0,0,1,0,0
907,0,33,49102.56,-0.8839861347611478,6,1,1,1.029018568938648,1.0446715089317231,1.0083350752589935,0,0,1,0,1,0,0,1,0
4818,2,35,28813.13,1.3910323061568912,17,0,1,1.4101973352036363,-0.2355075269217782,1.3684308833295418,0,1,1,0,0,1,1,0,0
17,1,42,29311.02,0.01251796531276719,15,0,0,0.5552993738291391,-0.992754452015502,0.4689269425524966,0,0,0,1,0,1,0,1,0
4776,1,38,6210.83,0.025771230717101697,11,4,0,1.1481514227981975,0.22873700980945702,1.028711259463426,0,0,0,1,1,0,0,1,0
29020,2,21,57717.41,-1.0728740658810438,10,1,0,0.21645859217635988,1.165230098665606,0.31969951892106735,1,0,0,1,0,1,0,1,0
11289,4,61,72298.05,-1.7736035101596974,12,0,1,1.3406947242104346,0.9319003580911953,1.5308619127318455,0,0,0,1,0,0,0,1,0
7410,0,53,23353.6,-0.028983170183330416,8,1,0,0.9008590778003001,0.2878484217203524,0.8247820641276813,0,0,1,0,1,0,0,0,1
23878,0,87,28679.37,-1.378976779589131,8,0,1,0.2958709139378015,-0.12036102091641107,0.09161125610685694,0,1,0,0,1,0,0,0,0
52922,0,30,37073.43,-0.5724900409886703,13,3,1,0.8542517070543407,-0.5853507671111255,0.6950818212966856,0,1,0,1,0,1,0,1,0
13020,3,42,140367.2,-0.48166484863205067,15,0,0,0.7505138307257134,-0.293720029917352,0.6554512665300448,0,0,0,1,0,1,0,0,1
214,1,35,63599.94,-0.22243783246055118,7,3,0,1.1247478952833707,1.3359808745443706,1.1163148059620056,1,0,1,1,1,0,0,1,0
7847,5,31,31551.04,1.011613899259483,13,1,1,1.3089600507003574,1.630326968720695,1.4135442680592143,1,0,1,0,1,0,1,0,0
45652,2,20,52730.55,0.6755004698635085,18,1,1,0.4430821010522154,1.2230956135047477,0.789089643979552,0,0,1,0,0,0,0,1,0
2350,1,58,20514.4,0.13884067146888623,10,0,0,0.7465288434202543,-0.1780658499649902,0.8611282644443387,0,0,1,0,0,0,0,0,1
3072,2,49,12938.03,1.3590147826344527,11,1,0,0.9376081716086677,-0.7601559482271301,0.9726614878362319,0,0,0,1,0,0,0,0,0
1684,0,27,36283.34,0.10361400279910035,12,1,0,1.3164550187576398,-0.6442362874034037,1.1505161628235991,1,0,0,0,1,0,1,0,0
3802,3,39,14128.58,0.4083550980635168,19,4,0,1.083626925869887,0.8728331929921934,1.314847748420574,0,0,0,0,0,0,0,0,0
489,2,61,7297.34,-0.5820452286603803,7,1,2,0.9806465639735302,1.3972487363402082,1.1575401323690904,0,0,0,1,0,0,0,0,0
18422,4,74,20755.29,-0.09957932288286261,15,1,0,0.800156175669861,-1.0511206544629188,0.7035590033390277,1,0,0,0,0,1,0,1,0
1301,1,61,11720.53,1.3690891461441368,12,1,0,0.1339625097156004,-1.109228362377691,-0.09451098531713266,0,1,0,1,0,1,0,0,0
1325,0,57,20907.94,0.3353512464131209,14,2,0,0.8766742098875351,0.9322310447906138,0.8875535042031294,1,0,1,1,0,1,0,0,0
353,3,73,6511.56,1.1483604465120123,11,1,0,0.38115803809110044,2.2713887521193277,0.6756318156346753,0,1,1,1,0,0,0,1,0
49,1,51,55582.52,1.017672630883219,13,3,1,1.3902391179623914,-0.7019434452315562,1.4668480326464104,0,0,1,0,0,0,0,1,0
356,1,22,93551.94,-0.9574624532259072,11,1,0,1.3935543308996272,0.349721766205267,1.4107398925214203,1,0,0,1,0,1,0,0,1
55937,0,78,45433.92,0.2786619494123304,16,1,1,1.0398189169949543,-0.06241399879220118,0.8732018472016098,0,1,0,0,1,0,0,1,0
2525,8,44,63843.19,0.11687734928766699,18,1,0,1.265482958015258,-0.7601885511411577,1.288178814028401,1,0,0,0,0,1,0,1,0
4225,0,54,46463.47,0.4138963340299838,10,0,0,0.6051016931142007,1.106344578373327,0.6038870086585089,1,0,0,0,1,0,0,0,1
451,2,52,70140.91,1.3931123698701982,12,0,0,1.0014061656790691,-0.061293855817409905,0.8321033635679292,0,0,0,1,1,0,1,0,0
4356,0,45,8589.52,-0.14323478607944667,17,0,1,0.9608891655857732,-0.12036102091641107,0.7763269485856406,0,1,0,0,1,0,0,0,0
885,8,66,14528.18,0.5889274788361597,12,1,0,1.0012356020200806,-0.23577300779314278,0.9850653240076598,0,1,0,1,0,1,0,0,1
2871,3,40,30577.74,0.6762935151564655,14,1,1,1.2196365054109504,-0.0038871105542223226,1.1782846898620627,0,0,0,0,1,0,0,0,0
26146,8,32,12687.99,-0.13118083366263947,12,1,0,1.315615815300222,-1.3427513916566918,1.2950327591134723,0,1,0,0,0,1,0,0,0
961,1,62,38931.97,0.18063684669685523,10,2,0,1.026591724149891,1.9214477031878996,1.2890379433458015,0,0,0,0,0,0,0,1,0
7799,3,51,49285.68,1.2262939483521038,13,1,1,0.9701181344777839,-1.633643905725706,0.7858120244266414,0,1,0,0,0,1,0,0,0
422,0,23,38821.95,0.14031587012824256,12,2,0,1.1284250359848016,-0.877342465138771,0.9801745522244479,0,0,0,0,1,0,0,1,0
2961,2,48,18037.76,-1.258877462765879,12,1,1,1.255271829871821,-0.5283305992571172,1.321251086927066,1,0,0,0,0,0,1,0,0
1517,1,62,65783.84,-0.5864778813974134,10,0,1,1.254872083114502,-0.761276091201922,1.3238300628450796,0,0,0,0,0,0,0,0,1
4858,4,59,60463.81,0.681676814136624,12,1,0,0.9527985483867897,-0.5275644307774783,0.8834333342450396,0,1,0,1,0,1,0,0,1
4006,4,31,50599.12,0.825876642998386,19,1,0,1.2566889075441712,-0.2944838696174182,1.412812880752342,0,1,0,0,0,0,0,1,0
5403,1,86,46164.49,0.9495278618328907,12,2,0,0.8221785535558048,-1.5756642806874692,0.7066348308780078,1,0,0,1,0,0,1,0,0
33960,6,41,13317.33,0.15228211711222694,10,3,0,1.0636819452762356,1.6299008020587678,1.129212420331234,0,0,0,1,1,0,0,0,0
2536,1,30,90857.99,1.051706371252158,9,2,1,1.1978818859963236,-0.7596459455005619,1.0473149036023102,0,1,1,1,1,0,0,0,0
1724,4,56,45556.59,2.0612899931620907,13,1,1,0.5573510542061076,-0.06189235216776646,0.5268025590998945,0,1,0,0,0,1,0,0,0
20021,0,28,41695.97,1.055207867842249,12,1,0,0.9381762128853878,-0.5270497704917633,0.9664713284771803,1,0,0,1,0,0,0,0,1
6,1,38,13069.94,-0.21360512249217084,11,0,1,1.3244389863960142,-0.29552017652756857,1.2395877416129282,0,0,0,0,1,0,1,0,0
5622,1,71,113095.0,-1.8296590429984048,14,1,0,0.7426739534511413,1.6884463205333342,0.9679511638844145,0,1,1,0,0,0,1,0,0
2625,1,29,29827.09,0.16914105031038787,13,0,0,0.9897321988816018,-0.00326066884898504,0.9505076857366709,0,0,1,0,0,1,0,0,0
7993,2,30,102928.6,-0.20367525452315252,14,2,1,1.2157664878445877,0.3489579265052009,1.4237985389798322,0,1,0,0,0,0,0,1,0
143,3,64,45278.46,-0.6527600021177151,9,0,1,0.4265143565445231,0.6405886636989737,0.6433060930570582,0,0,0,0,0,0,1,0,0
560,2,67,66644.71,-0.919917807254927,10,2,0,0.8956147180238171,-0.061293855817409905,0.7047066472816115,0,0,0,1,1,0,1,0,0
16171,2,24,40098.08,-1.540624613004373,15,1,1,1.0763982035241961,0.4621622303463757,1.0195632035099207,0,1,0,0,1,0,0,0,1
943,1,83,15931.18,0.09679918985792658,12,0,0,1.2473619874599697,2.095570551888906,1.2482290822523558,0,0,0,0,1,0,0,1,0
164,4,76,51865.58,0.5139678968446578,11,0,1,1.264591186157398,0.05442320118343372,1.1803586899063585,0,1,1,1,1,0,0,1,0
5967,0,55,32893.0,-1.4369534310464127,16,1,1,1.3978169096146158,0.1709506734758098,1.1965089703415368,0,0,0,1,1,0,0,0,1
13734,4,64,14780.0,2.3493972994428725,15,0,2,1.2142351968130032,0.2878484217203524,1.1753372797911144,1,0,1,0,1,0,0,0,1
38334,2,62,19652.74,-1.129556642159013,10,1,1,1.3579643892305058,-0.0032071069187976967,1.3012650297699047,1,0,0,0,0,1,0,1,0
35270,1,30,20108.49,0.3948464451919589,18,1,0,0.4712984736319821,-0.5856069328641963,0.3189013940331841,0,0,1,0,1,0,0,0,1
1604,0,52,20014.25,-1.0053751582938784,11,2,1,1.368048823746978,-0.5281699134665545,1.4053402220855473,1,0,0,0,0,0,0,1,0
