Population,Children,Age,Income,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Tenure,MonthlyCharge,Bandwidth_GB_Year,Contract_One year,Contract_Two Year,OnlineSecurity_Yes,InternetService_Fiber Optic,InternetService_None,PaymentMethod_Credit Card (automatic),PaymentMethod_Electronic Check,PaymentMethod_Mailed Check
1485,4,63,128114.3,-0.17992085970995844,10,0,0,-0.8431637901056322,1.0443501373505977,-0.8735527260815807,False,False,True,True,False,False,False,True
292,1,55,34978.09,-0.9162458855674164,12,1,0,-0.9200130892042565,1.2230966148799642,-0.6290006030590524,False,False,True,False,False,False,False,False
6521,4,61,41312.43,1.5721625069237333,13,1,1,1.0911260540164134,-1.0518216171145036,0.9944829694203191,False,False,False,False,True,False,True,False
15062,1,67,30806.08,-0.7766733291422652,17,0,0,-1.0700131918274165,-1.343098379813124,-1.0999037781864909,False,False,False,False,False,True,False,False
587,3,29,8068.23,-0.02681170463964839,11,1,0,1.3380564712501153,-1.284033543493696,1.4084398590439005,False,False,False,False,False,False,True,False
1057,0,41,9789.41,0.7332348392630686,10,1,0,0.7962941000920543,-1.1099083660131157,0.5828307343920561,False,False,False,True,False,False,False,False
19669,4,59,25519.91,0.9476533850306984,12,1,1,-0.4356197241925298,1.5716945401924507,-0.42456991622183393,False,False,False,True,False,True,False,False
10622,2,61,61840.28,0.17107997884443985,11,0,1,0.7187114612179442,1.3385891076665468,0.716716688525083,True,False,False,True,False,False,False,False
77,2,55,123272.3,0.5692727249441847,11,2,0,0.8269221898633283,-0.8183614648839842,0.8418516577845038,False,True,False,False,False,False,True,False
11196,2,43,12998.92,0.9768679974967449,15,0,0,-0.5729564610769428,-0.7612756720215985,-0.4458395064662101,False,True,False,False,False,False,True,False
74971,1,88,62359.81,0.08976398761362282,15,0,0,-1.018166511918049,-0.23618767028397689,-1.1657913155613484,False,True,True,True,False,True,False,False
1812,3,57,13964.89,2.791486446652358,16,1,0,1.2675369075318137,-0.5274852522719837,1.3282638446102017,False,False,True,False,False,False,False,True
115,2,85,40133.04,1.6628600021863793,8,3,1,-1.0714392244700537,2.3868821065543537,-1.0377624707686428,False,True,False,True,False,False,True,False
309,1,87,8543.01,1.3722922258391383,11,0,0,-0.8867867691785167,0.5207940999675225,-1.0011031922380758,False,False,True,True,False,False,False,True
9248,7,59,31772.45,0.8367574932466705,12,0,2,-0.6472678349529665,-1.109228362377691,-0.7815609820468276,True,False,False,False,True,False,False,True
140,0,82,5563.7,-0.36221542570565435,12,1,0,0.2306255870005508,-0.061729337597630315,0.06883849101883863,False,False,True,True,False,True,False,False
40820,0,81,2991.27,-0.10116474139649484,13,0,0,-1.2251554378088243,1.6888818023135546,-1.0271652390463624,True,False,False,False,False,False,False,False
44249,5,38,18437.44,-0.11710226349580428,16,1,0,-0.33422527945961533,0.054742243984985645,-0.2752216419853954,False,False,True,True,False,False,True,False
2119,4,47,41971.12,-0.25105836663277636,14,0,0,-0.6244709240878463,-0.5277647058207883,-0.6895478256431102,False,True,False,True,False,False,True,False
30253,2,51,102431.3,-0.8914531938521649,8,2,0,0.6038385387438644,-1.0517866854209033,0.5997679589714007,False,True,False,False,False,True,False,False
29133,1,52,33727.33,-1.0228265232087692,12,2,0,0.9718498661729248,0.8739207330529584,1.0276133499693705,False,False,False,False,True,True,False,False
46589,1,63,53817.02,1.1248084429062315,10,1,0,-1.2667682593387746,-0.5864506729914243,-1.4104902548095597,False,False,False,True,False,False,True,False
1135,1,80,30844.7,-1.2358421852946033,6,1,1,1.226720002823046,0.461840858765251,1.0711647964254738,False,False,False,True,False,True,False,False
492,1,27,23340.64,-0.5732918232212955,7,0,1,0.9955635094313668,0.22889536682044626,0.9219097014601241,False,True,False,True,False,False,True,False
695,4,76,47254.65,-0.5574954363012411,8,1,0,0.9312424786860627,-0.06189235216776646,0.8298463863876171,False,False,False,False,True,False,True,False
4852,0,54,38613.42,0.8826331472273937,7,1,1,0.7876074555614393,0.1712720450569352,0.6676385252156716,False,False,False,True,False,True,False,False
20681,0,41,25560.03,-0.10247595441900277,14,0,1,-1.0175233792529887,0.5205284327937926,-1.0916976261216835,False,True,False,True,False,False,False,True
1596,2,30,5850.56,-0.039709586958112386,9,1,0,-1.0867779377394304,0.5202835849094483,-0.8643013297063034,False,False,False,False,False,False,True,False
861,2,89,15207.5,-0.4053544013533928,10,1,0,-0.900737912477643,1.9214477031878996,-0.6483032656293746,False,True,False,False,False,False,False,False
1265,6,26,42585.62,-1.1018679362060126,10,0,0,0.27240422870445813,-0.17714132447436137,0.32869501346180563,False,False,True,False,True,False,True,False
25266,3,33,41617.07,1.1651992175417079,10,1,0,0.7393470166260367,-0.002664501278201933,0.6869421556671729,False,True,True,True,False,False,True,False
636,2,24,147889.4,-0.6123086435263624,13,1,1,1.3680548747858774,-1.5745767406267046,1.2047142477895545,False,True,False,False,True,False,True,False
3192,0,61,15700.75,0.09150662063586087,10,1,0,0.9659190916712439,1.747513485632336,1.18814266766874,True,False,True,False,False,True,False,False
4245,2,26,131834.1,0.7933248220116247,12,1,0,0.8627360199717434,0.287527050139227,0.840216366931134,False,False,True,True,False,False,True,False
19001,3,83,35982.39,0.20853093793928557,10,1,0,-1.1100904801693239,-0.7601890867604595,-1.1745888516755907,False,False,False,False,True,True,False,False
2875,0,35,64075.52,0.0707127042256122,8,0,2,-0.8406401286944784,0.5791601161125732,-0.8729030773699238,False,False,True,True,False,False,False,False
13019,0,71,13044.82,1.2629991760426573,12,1,0,1.0995139285013502,-0.7601885511411577,0.9919423856647733,False,False,False,False,True,False,True,False
11974,0,27,44447.24,-0.44826427528897217,14,2,1,-0.9322249573184169,-1.0505961434396083,-1.0426231403031245,False,False,True,False,True,False,False,False
655,0,20,47168.82,1.1292567918914143,14,0,0,1.3654457424502637,0.4621622303463757,1.3216317708404717,False,True,False,True,False,False,True,False
1198,0,81,46037.64,-1.135692326059057,12,0,0,0.8099838192230224,-0.5864499510697564,0.6074835603903594,False,False,False,True,False,False,False,False
203,3,33,27751.19,0.4653098636157633,14,2,0,0.7849226852395778,-0.06189235216776646,0.7352011437027213,False,False,False,False,True,False,True,False
1484,1,33,59346.15,-0.5662921904025255,13,0,1,-0.924849411543748,0.7530943336681376,-0.9111546183719026,False,True,False,True,False,False,False,True
17243,3,53,16959.6,0.41780779471219603,12,2,1,1.3341195140659234,-1.4012200604053366,1.100700805835496,False,False,False,True,False,True,False,False
3137,0,86,55580.57,0.1869106414508847,9,0,0,0.626052658924946,-1.1095869944319905,0.3458513745773305,False,True,False,True,False,True,False,False
9957,1,42,36705.32,-1.2585795425322064,12,1,1,-1.2543565288134628,0.7534735521338651,-1.2928058121836943,True,False,False,True,False,False,False,False
26640,2,42,77398.45,1.166281253915997,10,1,0,0.9223232473477362,-0.4686113758775722,0.884293953138439,False,True,True,False,True,True,False,False
38383,3,47,11319.52,0.4080459448137197,10,1,0,0.47600618189603777,-0.0042946469795620106,0.6136713675464518,False,False,False,False,False,True,False,False
880,2,57,18388.61,0.07828695884563464,10,0,1,0.35109345131737185,-0.1783336596159276,0.4902801398832721,False,False,False,False,False,False,False,True
54,0,56,7203.02,0.3225717919677141,11,2,0,0.5997075701249471,-0.1780658499649902,0.7421264378764347,False,False,True,False,False,False,False,True
94,0,31,44137.6,0.38232753300818,6,0,0,-1.2470210102072885,-0.06241474400166477,-1.3451806654628662,True,False,False,True,False,True,False,False
771,3,46,49535.29,1.1968605427545975,18,0,0,-1.0445729224379054,0.6372794679252125,-0.8171014622397031,False,False,True,False,False,True,False,False
22073,1,60,105005.6,-0.8027591427022971,12,0,0,1.1134547657466605,-0.2357683502339959,0.9616075644686883,False,False,True,True,False,False,False,False
725,1,57,6707.83,0.20282867345401095,13,0,1,-1.0583225090349886,-1.0514396972644708,-1.1928386029436253,True,False,False,False,True,False,True,False
17356,4,45,19623.2,-0.44128372159418494,9,4,0,-0.9634017149442603,-0.12036102091641107,-1.0752272515925234,False,True,False,True,False,True,False,False
18529,0,85,126992.3,2.0425895819107924,11,1,0,0.982725852215479,0.5207939136651571,0.8414039100020116,False,True,True,True,False,True,False,False
41407,1,81,71453.49,1.041823548342892,10,1,1,-1.2477904833833746,-1.109992202077757,-1.3072585921751885,False,False,False,False,False,True,False,False
10605,0,54,20985.69,-0.4871724809844101,7,1,0,-1.1527977575677246,1.6885324853775492,-1.0986035012125088,False,True,True,True,False,True,False,False
37080,0,67,18759.85,0.5288072528349061,11,0,0,1.318028667061523,0.3489579265052009,1.4414994538431902,True,False,False,False,False,False,True,False
2713,4,79,10349.38,0.14380847184167841,17,1,0,-1.220712850519505,0.2873377436477077,-1.0420269923104934,False,False,False,False,False,False,True,False
14918,1,51,46199.89,0.15392869420353655,11,0,1,-1.2120976362339626,-0.5856069328641963,-1.3816689908247086,False,True,True,True,False,False,False,True
898,2,54,33735.54,-1.21930897932079,10,0,2,-0.8631068143227694,-0.6442373353542117,-1.0228217901121717,False,True,False,True,False,False,True,False
20681,1,86,26224.1,0.09530718939151551,10,1,1,-1.1452214408562325,-1.5167112257875628,-1.1349551069281776,True,False,True,False,False,False,True,False
10025,0,66,15801.36,-0.24076289134225942,14,1,1,0.9704641782648673,-0.7608965001314624,0.9803080516407028,False,True,False,False,False,False,False,False
21605,0,30,51568.29,-0.8497386754064793,12,1,0,0.8761076813705398,-0.4691330225020069,0.8018237024464986,False,False,True,True,False,True,False,False
956,4,21,66357.52,2.047697331255262,13,0,0,-1.212756518732166,-0.5861169355907644,-1.05956694418635,False,False,False,False,False,False,False,True
2029,2,44,32992.62,0.09354411529081512,12,2,0,-1.0741944914751427,-1.2265210716378776,-0.9744404916413721,False,False,True,False,False,False,False,True
1025,0,77,26011.14,-1.188774611121457,13,1,0,1.1922355103229343,1.1649762616921084,1.1859273359214872,False,False,True,True,False,False,False,False
3764,0,41,28238.85,-1.0287175727981044,11,1,1,1.06003695071896,-0.5861169355907644,1.107514699860098,False,False,False,False,False,False,True,False
23160,2,67,52212.6,-0.299949944979724,15,0,1,0.9698363829790114,-0.527243059196353,0.8971338447216172,False,False,False,False,True,False,True,False
175,1,19,89527.4,1.585779208856095,8,1,0,-0.6231003308745142,-1.866975020280065,-0.6277898514330986,False,False,False,False,False,False,False,False
36539,2,49,49081.51,-0.897830487737648,11,1,1,-1.2216298756318338,0.9319003580911953,-0.9804079738038738,False,False,False,False,False,True,False,False
1641,3,52,38311.94,0.7172332014680409,11,2,1,-0.863131896257199,-0.7612756720215985,-0.7329597914976127,False,False,False,False,False,True,False,False
36265,7,30,10773.24,-0.8804224714849571,15,1,0,-1.2246318716680178,-1.5753429091063438,-1.1172113252252043,False,True,False,False,False,True,False,False
5012,0,47,42617.19,-0.38681091897998077,14,0,0,1.169418177201527,-1.3423322113334848,0.9491316227511298,False,False,False,False,True,False,True,False
40041,3,40,82560.95,-0.8421652706218575,10,1,0,-0.845536917174746,0.6413542499837201,-0.769152107859372,False,False,False,False,True,False,False,True
35643,0,37,20406.36,-0.38708814879637493,10,0,0,0.6453312688597552,0.5203677470032299,0.556550009132251,False,False,False,True,False,False,True,False
5429,1,66,13900.27,0.30074960496575004,7,1,0,-0.8702830336948764,-0.7597297815652034,-0.8388316087896523,True,False,True,False,False,False,False,False
25048,0,36,42046.1,0.46950695501789647,11,2,0,-1.1973439175504486,-0.23645301142856676,-1.2738785889836692,True,False,False,True,False,False,False,True
12327,8,52,20069.27,-0.9849085410850452,16,0,1,-0.8698110526606907,-0.5274037449869157,-0.8664762310202752,False,False,False,False,True,False,False,True
379,2,82,38069.49,1.9407202257413216,10,0,0,-1.2077688742810078,-0.5280860774019137,-1.403430364150301,False,True,False,True,False,False,False,False
464,7,78,16720.22,-0.9309367683571971,11,2,1,-1.1738156629962995,2.154637716987908,-1.0839054183947057,False,False,False,True,False,False,False,False
44451,2,73,53019.98,0.36367544375396965,10,2,1,-0.7025572018970959,-1.284386679628202,-0.8496086870214034,False,False,False,False,True,True,False,False
1962,4,72,18961.05,0.545901411331825,17,1,2,1.3708493201877983,-0.5860307707465495,1.1676892831563972,False,False,False,True,False,False,False,True
1475,0,87,113392.5,0.6508589396378536,14,0,0,1.210628399438783,-0.877342465138771,0.927996840278701,False,False,False,True,False,False,False,True
671,0,23,13194.33,1.149509367519823,9,0,0,-1.112684489937614,-0.5860315392438087,-1.2398738038928931,False,False,False,True,False,False,False,True
13744,0,53,41900.38,0.24355961411474492,8,1,0,1.0707484241414253,-0.9931899337957225,0.9643456788152152,False,False,True,False,True,True,False,False
624,1,77,11960.32,1.3305626025689108,17,0,0,-1.1182111159671853,1.8630046510145617,-1.150766410296557,False,False,False,True,False,False,False,False
2295,0,62,60981.45,0.5010137036058883,11,1,0,1.115489427576723,1.630326968720695,1.1047690703624042,True,False,True,True,False,False,False,True
511,3,40,66746.67,-0.0376260197319986,11,0,1,0.8700982433631614,-0.2358545150782102,1.0363373700851979,False,False,True,False,False,False,True,False
4621,1,65,20872.03,-1.1189295368332943,14,2,0,-0.9550433817825085,0.8147127699409505,-0.9843552499800349,False,False,False,True,False,False,False,False
2072,3,32,91605.19,-1.1041546661785195,13,1,2,-0.7301481273722898,0.6992198579740446,-0.4426130180395388,False,False,True,False,False,False,False,False
203,1,44,7591.68,0.1354097424684232,11,2,0,-1.000061064281945,-0.5274037449869157,-1.1037623271619352,False,True,False,False,True,True,False,False
12742,1,23,42754.88,0.0094264328147988,11,0,0,1.3673590053123987,1.2773491912255899,1.3404498649570717,False,True,False,True,False,False,True,False
1469,2,53,28580.25,-0.19176892412726798,10,2,0,-1.2104427471734578,-0.5274851358330046,-1.13670250043392,False,False,True,False,False,False,True,False
719,1,29,17876.13,0.6105621979957366,13,0,1,-0.5327804294618528,-0.7598091929486548,-0.5907953469130126,False,True,False,False,True,False,True,False
126,1,59,40880.45,-0.26732217982507783,13,1,0,1.3900961621683832,-0.5861169355907644,1.384187963294282,True,False,False,False,False,False,False,False
1067,2,63,50264.01,0.9276964539992152,10,0,1,-1.114983778675087,-0.1773010787530951,-1.1275393474102955,False,False,True,False,True,False,True,False
1154,1,75,31822.26,0.8137222157753948,18,0,0,1.1454409355610118,0.4621622303463757,0.9974103033932453,False,False,False,True,False,False,True,False
1353,0,76,48641.74,0.4237757965778397,8,0,1,1.3217961951565202,-0.2948378441125705,1.177258184371893,False,True,False,False,True,False,False,True
1045,0,80,22064.33,-0.5190095530990863,10,1,1,1.0803007454246452,0.2290583813905824,0.9213206723136482,False,False,False,True,False,False,True,False
4633,4,44,100861.7,0.41872181301594324,11,0,1,-0.47216892230903207,0.4621622303463757,-0.5176502954811527,False,True,False,True,False,False,True,False
1174,3,85,14824.71,-0.8865716354748009,2,0,0,-1.0680870429753921,-0.004208947891261865,-1.1729305085925397,False,False,False,True,False,True,False,False
2813,3,66,28096.83,-1.553864589859508,9,0,0,-1.0395060196639256,0.05841179510993007,-1.0414233003361917,False,False,False,False,True,False,False,True
1151,4,28,12785.8,-0.5082644614517994,10,0,0,1.153706276508227,-0.7607660884753538,1.0974460758716187,False,True,True,True,False,True,False,False
418,1,33,50601.07,0.0166383363035299,9,0,0,-0.8765173264168221,-0.7015244512107153,-0.7440273077609746,False,False,True,False,False,False,True,False
37,0,18,4397.39,0.4352514307958422,12,1,1,-1.0274670892960471,0.22873700980945702,-1.112462371099098,False,False,False,True,False,True,False,False
8986,1,40,82843.95,-0.4266150719636064,11,1,0,1.2326367842972707,-0.2948192138759836,1.1411069015958468,False,True,False,True,False,True,False,False
1345,1,66,9423.78,-0.9011989140158694,9,1,0,-1.2656626427829012,-0.9924889711441375,-1.3781714029527192,False,False,True,False,True,False,False,False
62,0,61,21558.19,0.5333739839922316,3,2,1,1.3398521170436357,-2.098888653283704,1.1241891888603905,False,False,True,False,True,False,False,True
38443,1,82,45664.79,0.5166213995120008,14,1,0,-1.2448826071728254,-0.003942558795863967,-1.339870960200365,False,False,True,True,False,False,True,False
2028,1,53,43506.03,-0.15001178319348377,15,2,1,-0.3736494838626208,-0.8193965142531648,-0.5095600082663349,False,True,False,True,False,False,True,False
255,6,19,57776.5,0.9398017762609101,9,3,0,-0.7590508348791788,-0.527400181954168,-0.801963567212532,False,True,True,True,False,True,False,False
652,1,84,63725.44,0.2985134188612959,14,0,0,-0.875010195292615,1.6303258974820913,-0.8661692955340553,True,False,True,True,False,False,True,False
1512,1,84,37774.81,0.5725983671009228,11,1,0,-0.6907946456209959,-0.4689327241709012,-0.8291796230978312,False,False,True,False,True,False,True,False
929,4,44,53135.08,-2.355557904969616,12,1,1,-0.9839579731137875,-0.9938416194715349,-0.8892331498569553,True,False,False,False,False,True,False,False
621,1,19,106084.8,0.6126919547335865,13,1,3,1.1194324357998147,0.40867482110517317,1.193321922043243,True,False,True,False,True,True,False,False
199,4,29,33192.8,-0.25688825764443424,10,1,0,-1.1222902725655228,0.6413548321786133,-1.0344898745876951,False,True,False,False,True,False,True,False
187,2,72,52531.68,-2.0055759790724763,13,1,1,-0.8783422611295668,-1.4005377279903388,-1.1025907470830525,False,False,False,False,True,False,False,False
18547,2,79,75957.34,-1.763595681805948,18,0,0,0.15716105828769583,-0.2944582530421109,-0.01135497868285327,False,True,False,False,True,False,True,False
5869,0,86,44607.35,3.0302972510361874,17,1,1,0.1744299669279042,-0.877342465138771,-0.060222032691903474,True,False,False,True,False,True,False,False
1665,1,83,44241.07,1.0687904486648447,7,3,0,-0.8219325855558393,-0.9352103087574857,-0.7949512850038856,False,False,True,False,False,False,True,False
2856,4,57,28008.97,0.21474115465542223,8,1,0,-0.9555048444470504,-1.3425883770865557,-1.0892700858539315,False,False,True,True,False,False,False,True
1676,1,46,9443.85,0.016587362981288628,14,1,0,-1.0450061768231322,0.05510320481885834,-1.0738980811916239,False,False,True,False,True,True,False,False
1302,0,32,26896.04,-0.6401435252007343,15,0,0,0.9093993628275261,-0.3529269217907562,0.7037466835080819,True,False,False,True,False,False,False,True
204,0,49,3836.01,0.9900935063158256,14,0,0,-1.142399390690489,2.6785137519721602,-1.0648481340676275,False,True,False,True,False,False,True,False
1547,3,45,9030.67,-1.0753274657470948,14,1,1,-1.1130444364025787,-1.343098379813124,-1.0831361240100223,False,True,False,False,False,False,False,True
926,3,19,22118.1,0.707077786041127,11,1,1,-0.9573028350181441,1.9216363343333425,-0.8416146131449156,False,False,True,True,False,False,False,True
900,2,36,74831.53,0.1699240145191121,14,2,0,1.4027946454895757,-0.9352103087574857,1.4775638199741203,False,False,True,False,False,True,False,False
16395,3,19,10701.11,-0.08357312306118275,19,0,1,-1.0249206068455106,1.1059386255180972,-0.7558239085519692,False,False,False,False,False,True,False,False
3682,3,33,31417.33,0.6809106853385671,14,0,0,-0.9474829019634818,0.5205277108721246,-0.9464535451682918,False,False,False,True,False,False,True,False
336,1,70,92344.97,-0.45023942079020174,15,1,1,0.8831518470297864,-0.7605751285503369,0.9011557369858222,False,False,False,False,False,False,True,False
24,0,76,82481.35,2.3867141129101976,7,3,0,-1.0564318619307416,-0.8193954430145611,-1.2566587058034941,False,False,False,True,False,False,True,False
316,0,66,53519.74,-0.15158057967939728,12,1,0,-1.0789518243092158,1.863326022595687,-1.0903134535274568,False,False,False,True,False,True,False,False
86,1,29,37947.15,0.5350810475889357,14,2,0,-1.1523738444737996,-0.5270497704917633,-1.0936905044520069,True,False,False,False,False,False,True,False
640,3,23,55723.74,-0.19688799654554787,12,2,0,1.2734011206055968,-0.2944838696174182,1.4272980165768998,False,False,False,False,False,False,True,False
4586,2,58,2904.8,0.48175547236039107,13,0,1,-0.3017709105103911,1.6888818023135546,-0.07049158286396308,False,True,False,False,False,False,False,False
2922,2,47,52288.11,-2.6199101954424147,8,2,0,1.1120017600308427,-0.0038871105542223226,1.068509116267256,True,False,False,True,False,True,False,False
497,1,30,74373.82,-0.03549790285051674,7,0,1,-1.1459354256274177,0.46258141066958264,-1.2350210343739152,True,False,False,True,False,False,False,False
794,1,54,60703.43,0.2389055135607382,8,1,0,0.6409238434011028,-0.17790749295400096,0.768873659440726,False,False,True,False,False,True,False,False
56406,1,31,6749.79,0.6930415564280683,10,2,0,-1.1712979769860592,-0.5274037449869157,-1.2325029595532344,False,False,False,False,True,False,False,False
6384,0,85,28833.31,0.5760236910185526,9,0,0,1.4021483188970887,0.22921673840157164,1.239375346838226,True,False,False,True,False,False,True,False
1708,5,87,22554.36,1.027417678974641,9,0,3,1.3051142372895936,0.2290583813905824,1.2418127439346833,False,False,False,True,False,False,True,False
423,1,32,42197.7,0.42240140876080823,17,0,0,0.17958507388061476,0.05545717931401069,0.33750977598476045,False,False,True,False,False,False,True,False
29279,1,88,31333.08,-0.3556193722923258,14,0,0,0.6452533617339201,0.349721766205267,0.5482514540233315,False,True,False,False,True,False,True,False
14645,0,67,27422.23,0.15633471297369425,9,1,0,0.13687079028682383,-0.5856069328641963,-0.044624566630165695,False,False,True,True,False,False,True,False
2593,3,68,22555.47,1.7523114821586108,16,0,0,0.49332160789778845,0.40867482110517317,0.5487319189354316,False,False,True,False,True,False,True,False
12,2,60,25939.02,-0.644299284157514,12,1,0,-0.8671811198788589,-0.5278182677509756,-0.9989576939187246,False,False,True,True,False,False,True,False
2153,5,30,29715.31,0.11993863853293782,15,2,0,-1.2275164019115596,0.5202839109385883,-0.9615777269437344,True,False,False,False,False,False,False,False
2153,4,38,29090.38,0.9291439095147639,10,1,0,-0.5018965418540273,0.2290583813905824,-0.49038039748705986,False,False,False,True,False,False,False,False
1289,0,85,61647.47,-1.0163511067700897,10,0,0,0.7463957205644582,-1.575012222406925,0.5427891422260372,False,True,True,False,True,True,False,False
1503,1,88,65204.61,0.26097972766851496,10,2,0,0.7632368963924362,-1.343098379813124,0.7238846472137236,False,True,False,False,False,True,False,False
4049,4,48,23184.49,0.5127380045682921,10,1,0,-0.8819297708172945,-0.2948378441125705,-0.8878078192024617,False,True,False,False,True,False,False,False
555,0,76,53468.72,0.4188125427740359,11,1,1,1.3991655349094116,-1.4012200604053366,1.0866683688603214,False,True,False,True,False,False,False,False
3787,1,82,43447.28,-1.5316480795676088,13,2,0,-0.8800233153739215,1.106344578373327,-0.9180485408394907,True,False,False,True,False,False,False,False
4807,1,52,80678.93,-1.8454813047013225,15,3,0,-0.9538191384665414,-0.0038871105542223226,-1.0013117420304305,False,False,False,True,False,False,False,True
32425,4,57,12977.79,0.7045373528145357,10,0,1,0.8922552568646261,1.1059393707275609,1.1236337577755646,False,False,False,False,False,False,False,True
368,3,84,53979.72,-0.6213426391432522,12,0,1,0.8002961059444192,-1.3423322113334848,0.5699016746387505,True,False,False,False,True,False,False,True
12449,8,25,32005.71,-0.08915615385873399,13,1,0,-0.5146460808159367,-1.109992202077757,-0.3977194814560858,False,False,False,False,False,False,False,False
261,0,77,33654.79,-0.8953092085710983,13,1,0,-1.0170633490206304,-0.46969891593833646,-0.9313513189651036,False,False,True,False,False,False,True,False
10395,1,77,19819.81,-0.37862272633019856,9,1,1,-0.7250354087034522,1.6305808056941924,-0.6963928575264224,False,False,False,False,True,False,True,False
1098,0,80,15756.81,0.9407169942136806,8,0,0,1.3596980118753026,-0.5277647058207883,1.171861866969305,True,False,False,True,False,False,False,False
1736,0,67,39149.61,0.11449485304738485,16,1,0,-1.1248187748077965,-1.1095869944319905,-1.3239478171778696,False,False,False,True,False,False,False,False
17642,8,24,120864.5,0.5412036260794774,17,0,0,1.0965345482230542,0.22873700980945702,1.0971548136537177,False,True,False,True,False,False,False,False
26325,0,85,73067.65,0.33167501102966723,10,1,1,0.5256965569614525,1.863326022595687,0.4900391896392179,False,True,False,True,False,True,False,False
5016,3,52,20240.87,-0.42668496748095197,12,0,0,1.1954958857201403,-0.3526055502096308,1.0743061662236495,True,False,False,True,False,False,False,False
865,1,28,14959.35,-0.6880108653896592,20,2,0,-1.0614050217075335,-2.157520103724528,-1.2650921618572253,False,False,False,False,True,False,False,False
674,1,79,40380.17,-1.5885369820362032,16,0,0,1.1322519398990032,0.2870170474126589,1.1901191542562999,False,False,False,False,False,False,False,True
506,8,85,20555.47,-0.6429761862087686,9,0,0,-0.974503732817543,-0.6442373353542117,-1.1329112739783627,False,True,False,True,False,False,True,False
11937,9,72,47341.47,-0.15914408114290474,11,3,2,-1.2528469584020183,0.22873700980945702,-1.2901532898808308,False,True,False,True,False,False,False,False
6470,1,67,81716.87,-0.05514795223651658,15,1,1,1.0078580859059965,1.1070245820087516,0.9913152146778179,False,False,False,False,True,False,False,True
3011,0,43,41398.21,0.8805698853211408,16,1,0,-1.2399614601598288,-0.4696430252285757,-1.1179089541179137,False,True,False,False,False,False,False,True
2086,0,24,21531.39,-0.5754491752470517,15,1,0,1.0407957815873432,-1.343098379813124,1.0810172804195972,True,False,False,False,False,False,True,False
11865,2,61,82071.68,0.36861546401897927,16,0,0,0.8741690797830118,-0.23577300779314278,0.7820554707240628,False,False,False,False,True,False,True,False
15650,2,56,61316.31,0.4075082869879861,11,0,0,0.8197551124764292,-0.5277647058207883,0.7007015105736629,False,False,False,True,False,False,True,False
15288,2,19,73661.69,0.09282052194749725,8,2,0,-1.2090893244259266,0.6413548321786133,-1.133721717270772,False,False,False,False,True,False,True,False
4584,4,35,121444.9,-1.0712140473440914,16,2,1,1.277541922162726,-0.29552017652756857,1.2398550777165622,False,False,False,True,False,False,False,False
26601,2,85,64849.52,-1.1386591891486835,10,3,1,0.7961477405886651,-0.8188737963901257,0.6212958723549578,False,False,False,False,True,False,False,True
996,4,38,32595.47,0.6919225560782601,10,0,0,1.4075344998977863,0.46146126769479134,1.3971662824792537,False,True,False,True,False,False,True,False
3058,1,67,18056.75,-1.3956855046322272,17,0,1,1.0105171393125336,0.8733431957187622,0.9743501636289881,False,False,True,True,False,False,True,False
2640,1,71,92095.69,-1.404563915515795,17,0,0,1.00039866770225,1.1030353825995658,0.9555458363064797,False,True,True,True,False,False,False,False
41,3,48,66220.67,-0.8204517815664857,12,0,1,1.0746233581768942,-1.3419060446715578,0.9559143175949991,False,False,True,False,True,False,False,False
5264,3,21,92155.37,1.0005818327477107,5,2,0,-0.8686220235168772,0.46146126769479134,-0.8481904683486594,False,False,False,True,False,False,False,True
11528,2,71,20191.76,-0.0875378999096117,13,0,1,-1.2086947175345062,1.5716945401924507,-1.1978345919228421,False,False,False,True,False,False,False,False
739,4,77,17893.93,-1.9332996456675267,16,0,0,1.1819491223831806,-1.0518216171145036,1.0820595603136607,True,False,False,False,True,False,False,False
1370,0,52,69425.74,-0.4312957193727591,17,2,1,1.393343679107928,-1.2833814852131522,1.2727064499268268,False,True,True,False,True,False,False,True
16845,0,18,33975.64,-0.8804372570751647,13,0,0,0.8661567478997948,1.1059393707275609,1.078387867595557,False,True,False,False,False,False,True,False
3263,1,86,85485.62,0.42498888704715126,14,2,0,0.6088574973213292,-1.3419060446715578,0.3712671279953802,False,False,True,False,True,False,False,False
694,1,32,58887.16,2.157759248544349,8,0,0,-1.2143968797399196,2.154202235207688,-1.1031664573607785,False,False,True,True,False,False,True,False
9932,4,40,15953.2,0.15405638793714824,9,3,0,-1.2279330159398119,0.17053149315260288,-1.2999426022153249,False,False,False,True,False,False,False,True
4022,1,40,17275.92,-0.30328275142699007,12,0,1,-1.2151411197056037,-0.9935206204951417,-1.1177232716739178,True,False,False,False,False,True,False,False
38620,2,22,51198.44,-0.7793337272712235,13,2,0,-0.7470203457862035,-0.8180307781845649,-0.8199401648390139,False,False,True,False,True,False,False,False
313,3,73,32746.0,0.6381656482193822,8,0,0,-1.105459034774739,-0.4692641327919883,-1.0448693248074452,False,False,False,False,False,False,False,True
7379,0,88,35311.08,0.6319367445334403,11,2,1,-1.2401641321439794,0.28736869312823776,-1.356304506049822,False,False,True,True,False,False,False,True
